iana_id,registrar_name,URL,RAA,NAME,EMAIL,PHONE,country_name
884,"Diggitydot, LLC",www.diggitydot.com,2013,Customer Service Department,support@mydomain-inc.com,+1 8004057875,236
885,"Austriandomains, LLC",www.austriandomains.com,2013,Customer Service Department,support@mydomain-inc.com,+1 8004057875,236
886,"Domain.com, LLC",www.domain.com,2013,Customer Service Department,support@domain-inc.net,+1 8004033568,236
887,"Netdorm, Inc. dba DnsExit.com",www.dnsexit.com,2013,Jack Chen,jchen@dnsexit.com,+1 5134745058,236
888,"Pheenix, Inc.",www.pheenix.com,2013,Tan Tran,tan@pheenix.com,+1 8888724988,236
889,"Domainclip Domains, Inc.",domainclip.com,2013,Greg Chetcuti,info@domainclip.com,+1 6046388501,40
894,"Domain Jamboree, LLC",www.domainjamboreellc.com,2013,Brian Smith,domainjamboree1@gmail.com,+1 3074593607,236
895,Google LLC,domains.google.com,2013,Google Domains,registrar@google.com,+1 8772376466,236
896,Aruba SpA,www.aruba.it,2013,Stefano Cecconi,priority@staff.aruba.it,+39 0575050607,110
898,Alantron Inc.,www.alantron.com,2013,Alantron Destek,destek@alantron.com,+90 2166062915,236
899,Naugus Limited LLC,www.naugus.com,2013,Customer Support,support@naugus.com,+1 7817917600,236
900,Netregistry Wholesale Pty Ltd,https://melbourneit.com.au,2013,Domain Policy Officer,policy@melbourneit.com.au,+61 386242300,14
902,"Arab Internet Names, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
903,"AsiaDomains, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
910,"Entertainment Names, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
912,"Kingdomains, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
913,PocketDomain.com Inc.,pocketdomain.com,2013,Haoxing Gong,registrar@dotmedia.com,+86 5925990220,100
914,"Postaldomains, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
915,"Private Domains, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
917,"SBSNames, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
918,"Small Business Names And Certs, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
919,"Traffic Names, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
920,"Travel Domains, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
921,"Whiteglove Domains, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
922,"Afterdark Domains, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
923,"One Putt, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
925,"Everyones Internet, Ltd. dba SoftLayer",www.ibm.com/cloud/dns,2013,Casey Wilcox Rode,domain_admin-sl-ww@wwpdl.vnet.ibm.com,+1 8664037638,236
926,"Reseller Services, Inc. dba ResellServ.com",www.ResellServ.com,2013,Colleen Carroll,support@resellserv.com,+1 8772155200,236
931,UdomainName.com LLC,www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
932,FindUAName.com LLC,www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
933,YouDamain.com LLC,www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
934,GoServeYourDomain.com LLC,www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
935,"Commerce Island, LLC",www.commerceisland.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
937,"Blue Fractal, LLC",www.bluefractal.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
938,7081936 Canada Inc.,https://whc.ca,2013,WHC Support,info@whc.ca,+1 5145042113,40
939,"Desert Devil, LLC",www.desertdevil.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
940,Above.com Pty Ltd.,www.above.com,2013,David Warmuz,hostmaster@above.com,+61 395897946,14
944,IServeYourDomain.com LLC,www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
945,Udamain.com LLC,www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
946,FindYouADomain.com LLC,www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
947,FindYouAName.com LLC,www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
948,Kontent GmbH,www.kontent.com,2013,Uli Klinkhammer,u.klinkhammer@kontent.com,+49 2033094300,83
955,Launchpad.com Inc.,www.launchpad.com,2013,Taylor Mitchell,support@hostgator.com,+1 8669642867,236
957,"Titanic Hosting, LLC",www.TitanicHosting.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
959,"Tropic Management Systems, Inc.",tropicregistry.com,2013,Brian Anderson,admin@tropicregistry.com,+91 9867083757,236
961,"Rank USA, LLC",www.rankusa.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
965,Fluccs - The Australian Cloud Pty Ltd,www.domaincentral.com.au,2013,Lutz Berneke,icann@fluccs.com.au,+61 730187566,14
967,"! #1 Host Australia, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
968,"! #1 Host Germany, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
970,"! #1 Host China, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
971,"! #1 Host Canada, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
972,Netregistry Domains Pty Ltd,https://netregistry.com.au,2013,Domain Policy Officer,policy@melbourneit.com.au,+61 386242300,14
973,"Haveaname, LLC",www.haveaname.com,2013,Alexey Gromov,info@haveaname.com,+1 8664062319,236
974,"Netestate, LLC",www.netestate.com,2013,Alexey Gromov,info@netestate.com,+1 8664062319,236
975,"Topsystem, LLC",www.topsystem.com,2013,Alexey Gromov,info@topsystem.com,+1 8664062319,236
976,http.net Internet GmbH,www.http.net,2013,Michael Ernst,info@http.net,+49 24146314470,83
980,"! #1 Host Japan, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
981,"! #1 Host Korea, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
985,"Own Identity, Inc.",www.ownidentity.com,2013,Thomas Moroder,info@ownidentity.com,+39 0471796829,110
986,"Mighty Bay, LLC",mighty-bay.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
987,"Imperial Registrations, Inc.",www.imperialregistrations.com,2013,Rex Wickham,reg@imperialregistrations.com,+44 8713157020,236
996,"DomainAdministration.com, LLC",www.domainadministration.com,2013,George Stathas,icann@buydomains.com,+1 7818397950,236
997,"NamePal.com, LLC",www.namepal.com,2013,Registrar Manager,support@namepal.com,+1 4073293297,236
1001,Domeneshop AS dba domainnameshop.com,www.domainnameshop.com,2013,Staale Schumacher,support@domainnameshop.com,+47 22943333,166
1003,"Ekados, Inc., d/b/a groundregistry.com",www.groundregistry.com,2013,Salvatore Lazzari,info@ekados.com,+39 0245482090,110
1005,NetEarth One Inc. d/b/a NetEarth,www.netearthone.com,2013,Chris Pelling,i-c-a-nn-p-u-b-l-ic@netearthone.com,+44 2030269982,235
1007,Net 4 India Limited,www.net4.in,2013,Vineet B,domainbilling@net4india.com,+91 011-45980000,103
1008,"SNAPNAMES 7, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1009,"SNAPNAMES 8, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1010,"SNAPNAMES 9, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1011,101domain GRS Limited,101domain.com,2013,101 domain,sales@101domain.com,+1 7604448674,107
1012,"SNAPNAMES 10, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1013,"SNAPNAMES 11, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1014,"SNAPNAMES 12, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1019,"Threadagent.com, Inc.",www.xz.com,2013,Haoxing Gong,registrar@dotmedia.com,+86 5925990220,100
1022,"NamePal.com #8010, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1023,"NamePal.com #8011, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1024,"NamePal.com #8012, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1025,"NamePal.com #8013, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1026,"NamePal.com #8014, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1027,"NamePal.com #8015, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1028,"NamePal.com #8016, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1029,"NamePal.com #8017, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1031,"NamePal.com #8018, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1033,"SNAPNAMES 13, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1034,"SNAPNAMES 14, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1035,"SNAPNAMES 15, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1036,"SNAPNAMES 16, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1037,"SNAPNAMES 17, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1038,"SNAPNAMES 18, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1040,"Name106, Inc.",https://www.name.com,2013,Jillian Robinson,support@name.com,+1 7202492374,236
1042,"Big House Services, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1043,"Domain Rouge, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1044,"SNAPNAMES 3, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1045,"SNAPNAMES 4, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1046,"SNAPNAMES 5, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1047,"SNAPNAMES 6, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1048,"SNAPNAMES 19, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1049,"SNAPNAMES 20, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1050,"SNAPNAMES 36, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1051,"SNAPNAMES 71, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1052,EuroDNS S.A.,www.EuroDNS.com,2013,Lutz Berneke,icann@eurodns.com,+352 263725200,130
1053,"SNAPNAMES 98, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1054,"Retail Domains, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1055,"SearchNResQ, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1056,"Fenominal, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1057,"SNAPNAMES 86, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1058,"SNAPNAMES 95, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1059,"SNAPNAMES 96, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1060,"SNAPNAMES 97, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1061,"SNAPNAMES 87, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1062,"SNAPNAMES 94, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1063,"SNAPNAMES 92, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1064,"SNAPNAMES 93, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1065,"SNAPNAMES 88, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1066,"SNAPNAMES 90, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1067,"SNAPNAMES 91, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1068,"NameCheap, Inc.",www.namecheap.com,2013,Namecheap.com Support,support@namecheap.com,+1 3233752822,236
1069,"DropExtra.com, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1070,"DropFall.com, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1071,"DropHub.com, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1072,"DropJump.com, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1075,"DropSave.com, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1076,"Domain Guardians, Inc.",www.domainguardians.com,2013,Adam Strong,adam@idealhosting.com,+1 2178919478,236
1077,"DropWalk.com, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1078,"DropWeek.com, LLC",www.networksolutions.com,2013,Customer Service,customerservice@networksolutions.com,+1 8886429675,236
1082,"Register4Less, Inc.",Register4Less.com,2013,Douglas Friend,support@register4less.com,+1 5149056500x402,236
1083,"Curious Net, LLC",www.curiousnet.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1084,"AsiaRegister, Inc.",www.asiaregister.com,2013,Support Dept,support@asiaregister.com,+852 81916968,100
1085,"Click Registrar, LLC dba publicdomainregistry.com",publicdomainregistry.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1086,"Marcaria.com International, Inc.",www.marcaria.com,2013,Francisco Fuentealba,domains@marcaria.com,+1 3054348621,236
1091,"IHS Telekom, Inc.",www.ihs.com.tr,2013,C. Emre Sayin,icann@ihs.com.tr,+90 2165460056,228
1093,"Cool Ocean, LLC",www.coolocean.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1096,"Find Good Domains, LLC",www.findgooddomains.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1098,"Domain Mantra, LLC",www.domainmantra.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1099,"Domain Band, LLC",www.domainband.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1100,"Net Juggler, LLC",www.netjuggler.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1101,"Power Carrier, LLC",www.powercarrier.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1102,"Network Savior, LLC",www.networksavior.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1104,"Name To Fame, LLC",www.nametofame.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1105,"Unpower, LLC",www.unpower.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1106,"Unified Servers, LLC",www.unifiedservers.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1107,"Tech Tyrants, LLC",www.techtyrants.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1108,"Ultra Registrar, LLC",www.ultraregistrar.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1109,"Trade Starter, LLC",www.tradestarter.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1110,FBS Inc.,www.isimtescil.net,2013,Selim Okten,info@isimtescil.net,+90 8502000444,228
1111,"DomainContext, Inc.",www.domaincontext.com,2013,Levi Millerman,support@domaincontext.com,+1 3022981348,236
1112,"Internet Invest, Ltd. dba Imena.ua",www.imena.ua,2013,Pavel Blotsky,pb@imena.ua,+380 442010102,233
1113,"Instinct Solutions, LLC",www.instinctsolutions.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
1114,Media Elite Holdings Limited,www.registermatrix.com,2013,David Guardia,billing@registermatrix.com,+507 66584703,171
1115,"Visual Monster, LLC",www.visualmonster.com,2013,Domain Manager,tldadmin@logicboxes.com,+1 2013775952,103
